color,0,1,2,3,4,5,6,7,8,9
9,0.22341475,-1.2006752,-1.0230635,-0.37742335,-0.2734923,1.4454336,0.032256845,-0.045932297,0.70352125,0.35717475
9,-0.36568025,0.6909131,-1.0055317,-0.11944628,-0.79114735,1.2132192,0.3121387,-0.48389575,1.005357,0.4121112
9,-0.08078172,-0.5152722,-0.59709984,0.38944754,-0.23662286,1.3302556,-0.28797147,-0.49186537,0.5663833,0.6757266
9,-0.78260696,0.8083277,-1.5559565,0.42384943,-1.3737173,1.1436361,0.2994344,0.2690768,0.6866491,0.31657127
9,-0.7949874,0.9038568,-1.0471554,-0.27676117,-0.9056149,1.1468748,0.8322993,-0.90642995,0.6496832,0.2585032
9,-0.987214,0.5818883,-0.8679793,-0.044103067,-0.19628815,1.272976,0.5451474,-1.2811074,1.1068081,0.28503355
9,-0.8934935,0.15529615,-0.87248117,-0.056825995,-0.41449454,1.1832286,0.38174736,-0.76927185,0.9602998,-0.16653556
9,-0.32830116,0.68451107,-1.0530449,0.0029060645,0.11760364,1.587496,0.46890745,-1.3823676,1.0278285,0.44583184
9,-0.413077,0.0053409366,-0.33794993,-0.17048098,-0.11462134,1.8758972,0.65816456,-0.98888737,0.54069436,0.08147417
9,0.32233998,0.6330341,-0.15750203,0.49745837,-0.45604923,1.4224062,0.3218567,-0.73859644,0.81888247,0.09178575
9,-0.425468,0.51428735,-0.9143428,-0.12958401,0.2167667,1.7930803,0.27536398,-0.87239635,1.2990896,-0.2598583
9,-0.38427153,-0.27834234,-0.7260867,0.6310593,-0.5779904,0.9700306,-0.051282037,-0.78746635,0.7504035,0.6084901
9,0.24985906,0.7612355,-1.2486454,0.78775454,0.35171005,1.6478302,0.47335294,-1.1321173,0.77292603,-0.35525632
9,-0.29113406,0.011459409,-0.6181855,1.3800992,0.20996797,1.7486175,0.13520057,-1.101767,0.76053977,0.5051853
9,0.2424451,0.15750511,-0.8497331,0.90994304,-0.27978703,1.0963451,0.4742921,-1.0101485,1.1286535,0.64398766
9,-0.07826041,0.59206915,-0.8323665,1.0800611,-0.36985946,1.2295538,0.5633479,-1.2612064,1.0783013,-0.027634175
9,-0.17263925,0.19233291,-0.8899729,0.83387566,-0.021491872,1.0334119,0.31840324,-1.4462928,0.9246752,-0.036349945
9,-0.86031955,-0.58424795,-0.52085197,-0.5742075,-0.5872979,1.2094146,-0.7029865,-0.81598616,1.2310466,0.55465645
9,-0.713533,-0.12806429,-1.3526347,-0.26478592,-0.53493696,1.1632781,-0.11971565,-0.38477063,0.9266934,-0.33061537
9,-0.3735959,0.02714033,-0.88438064,0.22955945,-0.3253029,1.368162,0.25601575,-0.25486425,0.9189237,0.40753078
9,-0.7094173,-0.07855598,-1.1799241,-0.06685558,-0.98093706,1.5315506,0.851801,0.080187775,0.38386378,-0.13605967
9,-0.33648622,-0.029214352,-0.7751512,0.5494152,-0.7181454,1.0399737,0.2992963,-0.66369015,-0.032550648,0.2880743
9,-0.39620134,0.20529494,-0.46431205,0.4449039,-0.28304502,0.7894917,0.6464485,-1.6517386,1.4081488,-0.41304052
10,0.87740576,-0.92024773,-0.68191797,0.5764645,-0.9124356,0.61091423,-0.22670221,-0.33306998,0.04150154,0.56105876
10,1.1167268,0.10592503,-0.85067606,0.32261047,-0.87954146,0.58562744,0.1622007,-1.1578584,-0.17866363,0.2115964
10,0.58499056,0.25505474,-0.7652451,0.8792684,-0.6719891,0.8989679,0.019925734,-0.7863483,0.33297598,0.7202131
10,0.957029,0.8167308,-0.9261009,0.64733064,-0.37648925,1.0536394,0.28930807,-0.70068455,0.71378106,0.7063945
10,0.051113393,-0.48353177,-1.3656712,0.22867364,-0.059285644,1.1110584,0.3974609,-0.48611543,0.8167167,0.7890617
10,-0.5541965,-1.1613048,-0.47261113,-0.63617706,-0.613995,1.2924085,-0.8709641,-0.8467021,0.56068105,0.22630271
10,0.62984127,-0.5727504,-0.39573634,-0.022790458,-0.50800914,1.1043005,-0.7154167,-0.59661484,0.3317043,-0.105201654
10,0.84824383,0.21842794,-0.1605725,0.21633632,-1.6889915,0.87371147,-0.7726757,-1.0122261,-0.30231082,-0.2239625
10,0.74304795,-0.9338193,-0.76064944,-0.07199047,-1.3130287,0.52840173,-2.0842204,-1.2037235,-0.13153967,-0.64476514
10,-0.27228478,-0.14825104,-1.0284847,0.8586313,-0.81071275,0.43696925,-0.55549175,-1.0774395,0.292158,-0.39635095
10,0.90976167,-0.69573236,-0.22798982,0.3679122,-0.7650604,1.1065226,-1.8351159,-0.9381485,0.017545903,-0.65716976
10,0.5453026,-0.8262194,-0.02590533,0.1460985,-0.7624135,0.901237,-1.445697,-0.16760254,0.79911226,-0.28405204
10,-0.088704474,-0.46157032,-0.34818208,-0.24303113,-1.1769553,1.0883273,-0.91927123,-0.7780231,-0.5905959,-0.23632762
10,0.9018632,-0.6762534,-0.17186354,-0.06465229,-1.1104612,0.905189,-1.1725177,-0.22198386,0.03172512,-0.1767032
10,0.35102263,-0.18582223,-0.2672774,0.40913036,-0.982938,1.2256879,-1.0692146,-0.17654458,-0.15452915,0.37318167
10,0.72577125,0.035150196,-0.53119904,0.2659073,-0.27740332,1.2612587,0.22067675,-0.18094057,0.8832838,0.17833342
10,0.8797078,-0.65144885,-0.35006034,-0.12780893,-0.8837375,0.79689026,-1.3372782,-0.36263853,-0.097274974,-0.15241715
10,0.52283376,-0.8343049,-0.35622138,0.059997395,-0.30281022,1.4722953,-0.867526,-0.7014383,-0.0565655,0.35612547
10,-0.28577426,-0.10471384,-1.193144,-0.95108485,-0.8209799,0.8957465,-0.9148614,-0.57070804,0.67221165,0.39398333
10,0.004550066,-0.4899493,-0.7744583,-0.6500836,-0.4900936,1.5008092,-0.8452616,-0.82778937,0.05136939,0.345137
10,0.44444764,-0.71391255,-0.1770738,-0.13397688,-0.48310247,1.3745269,-1.1684668,-0.34793693,0.54937726,-0.22345455
10,0.27892464,-0.510176,-0.14685555,-0.21847735,-0.6445169,1.5610422,-1.5777537,-0.16536956,0.28317827,-0.14968903
10,-0.8233778,-0.13112144,-0.9699076,-1.0748223,-1.5238127,0.59498024,-1.190237,-0.6930522,0.016852306,-0.9063613
10,0.4675478,-0.68051803,-1.1379378,-0.8037175,-0.28713027,1.3436397,-0.51883096,-0.61246437,0.23188895,0.4799639
10,-0.16421522,-1.0314393,-1.3462265,-1.4432144,-0.8582666,1.6396619,-1.2183089,-0.2199804,0.2179999,-0.3160062
10,0.9183396,-0.45478666,-0.8387028,0.70483553,-0.5717228,1.1043469,0.34207025,-0.7380694,0.13532591,0.3135568
10,1.3689932,0.15407199,-0.9658409,0.9491978,-0.9476614,0.754222,0.5635145,-1.1497282,0.027096698,0.45088556
10,0.90404326,0.28660613,-0.97521144,0.7938278,-0.4371862,1.0730253,0.43907717,-0.93458664,0.44625214,0.7498241
10,1.4059801,0.37643206,-1.1182736,1.2256802,-0.3475944,1.2561109,0.6865469,-1.1044633,0.67857975,0.67322695
10,0.8010565,-0.39552864,-1.4180065,0.39638755,-0.3384484,1.2681372,0.49607295,-0.671834,0.64655626,0.7589201
10,0.02544223,-1.4286786,-0.32491416,-0.5110775,-0.44136688,1.5650554,-0.8176394,-0.60704386,0.22087169,0.39526823
10,0.31446862,-0.6315025,-0.62084675,0.051941756,-0.58673036,1.0987043,-0.63705546,-0.69564027,0.16430019,0.20837595
10,0.470766,0.009420122,-0.253057,0.07512122,-1.6542296,0.8959102,-0.84335077,-1.1371669,-0.16862151,-0.3748219
10,0.20217907,-0.31433198,-0.79579204,0.009506328,-1.4723492,0.494088,-1.9773316,-1.2710595,0.24240182,-0.2857797
10,0.17164648,-0.23393768,-0.6345018,0.5879904,-0.7430175,0.5274304,-0.52056307,-1.3631411,0.34975195,-0.3660218
10,0.9314665,-0.35890907,-0.1630017,0.83494085,-0.9028578,1.0714388,-1.4692206,-0.98660916,-0.027930025,-0.34188032
10,0.5586424,-0.43009692,-0.031939767,0.2741647,-1.1687316,0.8527472,-1.2424257,-0.4358966,0.607883,-0.37396047
10,-0.09097877,-0.8712408,-0.53109914,-0.37249097,-0.84323746,1.094824,-0.53563035,-0.5713211,0.26034707,0.4832244
10,0.28845868,-0.3753559,-0.4474219,-0.38672826,-1.022743,1.4521917,-0.6906355,-0.6114702,-0.38465813,-0.1854217
10,0.73551136,-0.89712185,-0.39593646,0.5258708,-0.8938629,1.2749745,-1.2338197,0.3361489,-0.1100487,0.2617723
10,0.7301597,-0.3350664,-0.4826528,0.75974333,-0.32301015,1.4077204,-0.117221795,-0.57226986,0.13536619,0.30237454
10,0.8151801,-0.3716761,-0.86364186,0.20846662,-0.78234535,0.9967798,-0.8065168,-0.50467765,0.17643939,-0.22613624
10,0.6953504,-0.61514384,-0.58562124,0.3178313,-0.07011036,1.586682,-0.24869059,-0.5584528,-0.14264184,0.010297451
10,0.5781162,-0.83499885,-0.46563244,-0.4841397,-0.6477826,1.1457605,-1.0075057,-0.912828,0.5646783,0.6840717
10,-0.91742647,-0.4325307,-1.6771939,-0.69236773,-0.7397729,1.1617454,-0.17045341,-0.4396719,0.5780112,0.27740142
10,-0.043303784,-0.6043107,-0.28171393,-0.27050146,-0.5623246,1.6489323,-1.1241615,-0.77568614,0.36264318,-0.14522766
10,0.21847616,-0.5924853,-0.56662333,0.110401705,-0.04654752,1.9672433,-0.5288819,-0.73004013,0.7640324,0.06171845
10,-0.34761202,-1.0559053,-0.2448821,-0.725368,-1.8647012,1.1965528,-2.259364,-0.22885242,-0.3969225,-0.41178495
10,0.41343817,-0.897752,-1.310236,-0.77557856,-0.83874524,1.1396883,-1.099269,-0.50651133,0.2875981,-0.0320883
10,0.5766706,-1.2621984,-1.1760567,-0.58054745,-0.52528936,1.5622545,0.007547702,-0.8509513,0.503366,1.14584
10,0.15964012,-0.1705346,-0.24005201,-0.015806958,-0.918976,0.963788,-1.1112992,-0.61221576,0.15773186,0.2025267
10,0.35833898,0.08228543,-0.57722557,-0.041207623,-1.2502004,0.8144617,-2.1491838,-0.45450723,0.09199473,-0.907694
10,0.3232244,-0.009856662,-0.90098274,0.7150414,-0.53813183,0.9544601,-0.5052566,-0.15851498,0.45770776,0.17561756
10,0.95094633,-0.21425742,-0.5078718,1.2421114,-0.93167144,0.7947519,-0.4051726,-0.31047517,0.21264794,0.35563663
10,0.6668937,-0.040493302,-0.23208243,0.9457852,-0.6417806,1.3156841,-0.8181863,-0.38899082,0.23261833,1.0587333
10,0.42839578,-0.48414096,-0.38199478,0.705806,-0.72167504,1.1683779,-1.6118809,0.056415305,0.33531198,-0.40803546
10,0.5709891,-1.4336063,-0.9707469,-0.43500105,-0.5412448,1.7589238,-1.6571093,0.3828423,0.564944,-1.130225
10,0.25047064,-0.98840964,-0.60442793,-0.65574956,0.17378372,1.9473076,-0.8793418,0.17939405,1.391401,-0.7879139
10,-0.32171243,-0.809976,-0.9124266,-0.13538872,-0.48401764,1.2657994,-1.3473468,-0.041157812,1.2728971,-0.5093653
10,-0.14797823,-0.83040065,-0.3382239,-0.5022821,-1.1698387,0.8723233,-1.2708018,-0.33370936,0.65241313,-0.394873
10,0.1339635,-0.21844275,-0.8457492,0.16669892,-1.0346818,0.80177164,-0.9461967,-0.50219136,-0.22027753,-0.24804628
10,0.40256107,-0.24379256,-0.3438844,0.49493805,-1.2288411,0.5324017,-1.0658921,-0.7739023,0.25118554,-0.084467456
10,0.8674034,0.004921045,-0.67765033,0.9367085,-1.1487865,1.14743,-1.2418034,-0.09133144,-0.48842093,-0.34889933
10,0.4185438,0.2278312,-0.839569,0.512056,-1.7924,0.37232155,-1.4144397,-0.4530846,-0.2584924,-0.64092344
10,0.2006546,-0.5133901,-0.7914057,0.01416247,-0.5943478,1.2399132,-0.2833667,-0.45805344,0.07277241,0.6597839
10,0.68331563,-0.5630545,-0.11677434,0.46469218,0.53044295,2.1440265,0.007134982,-0.7553267,1.1532084,0.33508718
10,-0.15530334,-1.1378255,-1.0765743,0.25270116,-0.13181323,1.5264724,-0.2674386,-0.50751454,0.41714162,-0.57328504
10,0.56827545,-0.79147327,-0.21123849,1.0503775,-2.0509477,0.46287796,-1.0392909,-0.15523167,-0.13539338,-0.093323976
10,0.93592846,-0.4002836,-1.0906264,0.7529649,-0.73712224,1.021589,-0.64340293,0.28106046,0.6043782,-0.9403932
10,0.61951387,-0.041286312,-0.48961738,0.9941669,-0.63960236,1.2803639,0.6673135,-0.16886981,0.4640385,-0.20984378
10,0.6729237,-0.5673228,-0.7487667,0.1721728,-1.4896107,0.81574064,-0.5927628,-0.13790454,-0.09668646,-0.5463658
10,0.3158119,-0.15379414,-0.43178147,0.19883414,-0.56384385,1.4442201,-0.070363306,-1.0496603,-0.322463,-0.053632587
10,0.41493154,-0.29702443,-0.7461533,0.6601352,0.28386292,1.7389898,0.22242492,-1.0457841,1.1563361,0.23888913
10,0.48508754,-0.9885938,-1.2449275,-0.2254712,0.075628184,1.559046,-0.4857702,-0.15307617,0.82166195,-0.117454074
10,0.2940342,-0.6764199,-0.38931724,0.58500767,0.12027238,1.8742111,0.21338305,-0.31169888,0.7401962,0.49839553
10,-0.10852655,-0.85697883,-0.9696143,-0.44513044,-0.86614966,1.4186485,-1.0115763,0.41488034,1.3265609,-0.2894496
10,0.6417213,-0.47959372,0.33655876,0.50958174,-1.0090041,1.0744051,-0.69409484,-1.0039114,-0.041107178,-0.5284635
10,0.22537613,-0.48682135,-0.39435646,0.18599296,-1.0736496,0.75404763,-0.2509942,-1.3762133,-0.37454733,-0.04434889
10,0.60379726,-0.29019827,0.09759535,0.22571114,-1.3568501,0.76677155,-1.375224,-1.0922782,-0.14358188,-0.4491568
10,-0.11594878,-0.28341395,-0.65988094,-0.872299,-0.60747266,1.3046597,-0.64741516,-0.19956109,0.9378853,0.37030476
10,0.1388824,-0.1276508,-0.6556578,-0.1386488,-0.85889894,1.2109679,-0.43313542,-0.07833601,0.38896775,0.1410097
10,0.38151926,0.33970833,-0.8061247,-0.419712,-0.40337604,1.596294,-0.31034037,-0.024239797,0.35733807,0.24322985
10,0.6006636,0.28542596,-1.1172101,0.5415212,-0.6598464,1.1328975,0.65285254,-1.0715766,0.15884322,1.0264536
10,0.2478906,-0.24387835,-1.5076451,0.21660785,-0.29074904,1.7256619,1.0328124,-0.4679322,0.26257902,1.3643118
10,0.7634583,0.4957698,-0.5976241,0.65034026,-0.4656187,1.1744943,0.74326575,-1.0660418,0.51278716,0.41508755
10,0.7757137,0.055651497,-0.98888135,0.17643084,-0.6180311,0.8291379,0.28679234,-0.8531937,0.6036516,0.5470413
10,-0.025136147,-0.24167235,-0.16469422,0.27355847,-1.8529587,0.62150705,-1.12887,-0.4284081,0.15612496,-0.63484335
10,0.1550978,-0.90804,-0.5885831,0.8116162,-1.5465933,1.0031691,-1.4712042,0.9665465,0.22489563,-0.075142235
10,-0.22207674,-0.094216995,-0.44648775,-0.56545675,-1.6217554,1.462242,-1.3936241,0.23154415,0.33293197,0.31375143
10,-0.23984021,-0.7474421,-1.1802465,-0.17954588,-0.46005505,1.2902919,-1.4788346,-0.3665108,0.27378824,-0.13726634
10,0.11239594,-1.5979329,-1.3932985,-0.9769052,-1.1747795,0.9474532,-1.7062492,-0.16105062,1.0075138,-1.0505265
10,0.70536965,-0.58814156,-0.34305993,0.71941346,0.28645724,1.6401653,-0.2810848,-0.33144012,0.9529299,-0.27959037
10,-0.035118558,-0.45260984,-1.3033401,0.6932494,0.52521896,1.811275,0.06460045,0.106688224,0.99099785,0.76834106
10,0.8956274,-0.6158406,-1.2100827,0.28180486,0.1510982,1.9746944,0.75148433,-0.16889675,0.91773325,0.29091772
10,-0.06962395,-0.8174905,-0.8516933,-0.22063401,-0.30135852,2.0621774,-0.046621483,-0.21054867,0.5893126,-0.07206694
10,-0.2545071,-1.0217627,-1.3799394,-1.278791,-0.98322743,1.8888311,-1.3128332,-0.19598845,0.24470599,-0.5047795
10,0.62401366,0.4926286,-0.5414369,0.0097704185,-1.2747031,0.32633668,-1.0255353,-1.6910112,0.18529937,-0.624375
10,0.14711498,-0.20527247,-1.1019838,0.51434636,-0.2886928,0.5932415,-0.62698823,-1.0750148,0.5542355,0.21747386
10,0.86852753,-0.00038588676,-0.39146376,0.882505,-0.91018194,0.7639615,-0.5316424,-0.5765979,0.77407205,0.1930455
10,0.55209047,0.1756058,-0.18654832,0.6833247,-1.0830292,0.2178691,-1.2010788,-0.7538761,1.0839876,-0.61283493
11,-0.8196932,0.5978338,-0.32295525,-0.5001585,-1.3536401,1.1264883,0.24533714,-1.3240298,0.62229,-0.23155944
11,-0.9345076,-0.5649505,-1.0668514,0.33461103,-0.74307686,0.91967285,0.22915956,-0.28994614,1.0304444,0.24624865
11,-0.22702093,-0.6377687,-0.6375387,0.11353697,-0.3278331,0.8844543,-0.52998114,-0.59759945,1.2683777,-0.25252876
11,0.058899235,-0.14262722,-0.93375415,0.6193398,-1.3658925,0.09491578,-0.50851935,-0.8396082,0.44812834,0.7423699
11,-0.25781772,0.1459424,-0.7380814,-0.2597917,-0.8645718,1.3383499,-0.2900549,-0.49206048,0.19947805,-0.032799758
11,0.23354961,-1.1619341,-0.74852014,-0.4805045,-0.42243025,1.658494,-0.74286133,0.2317481,0.3649234,-0.09243389
11,0.253953,-0.26383463,-1.4221836,-0.09133654,-0.19039631,1.4937637,-0.39436296,-0.62102735,0.12769923,-0.37457198
11,-0.5464247,-0.23855804,-0.44125637,-0.5986331,-1.0859559,0.96962005,-0.6789834,-0.8237681,0.3031071,0.053167395
11,-0.5853777,-0.35923204,-0.7577238,-0.093042724,-1.1644391,1.307333,-0.8144519,-0.15532012,0.2271558,-0.5645231
11,0.10369947,-0.6721306,-1.1974819,0.0871986,-0.5985498,1.3469012,-1.1482866,-0.25602233,0.26392975,-0.17621346
11,0.24423479,-0.81544507,-0.010160525,0.24130297,-1.0708448,0.65460765,-0.35345507,-0.20089428,0.8009965,-0.13593687
11,0.43088335,-0.46641648,-0.51103187,-0.22548784,-0.5670929,1.5705303,0.00963789,-0.6608584,-0.018851642,-0.31100464
11,-0.5985483,-1.4267048,-1.0536845,-0.28694642,-1.3259479,1.1520292,-0.38359496,0.06444357,0.36727887,0.09028139
11,0.31425536,-0.8480171,-1.0613267,0.45622358,-0.07594452,0.82865995,-1.029722,-0.55728203,0.6999474,0.13785513
11,0.12184197,-0.2991121,-0.70092374,0.39759776,-0.5340556,0.9248708,-0.13757667,-0.67714494,0.596937,-0.36771756
11,-0.346929,-0.6040333,-0.37379977,0.36826354,-0.65063065,1.2972503,0.43134475,-0.8631199,0.188992,-0.19900033
11,0.0317811,0.1086418,-0.7473644,0.3848729,-0.5753273,1.1087295,-0.1952114,-1.0156533,0.29397637,0.3368626
11,0.39208993,0.29729006,-0.9105825,-0.12834331,-0.68781114,1.1656606,-0.40366992,-0.3977803,0.38062257,-0.21900746
11,-0.24718232,-0.3853497,-0.99899715,-0.6386761,-0.1485523,1.8018664,0.20065145,-0.73930585,0.28419712,-0.17533338
11,0.0016253737,-0.024054907,-0.9559675,0.08495183,-1.2591655,1.2662622,0.17237148,-0.1962131,-0.13358927,0.2645628
11,-1.0665277,-0.20108074,-0.8877861,-0.3147152,-0.5394168,1.3368071,0.5334408,-1.097865,0.48094967,0.5245279
11,-0.11175007,-0.7345163,-1.4003869,0.21151513,-0.119646154,1.5315348,0.395667,-0.33467314,0.62307733,0.49966264
11,-0.5784282,-0.4501609,-0.7939027,-0.12385118,-0.09135821,1.70222,0.08714725,-0.3663607,1.28763,0.41668472
11,-0.1450019,-0.2583967,-1.1691138,0.302973,0.5150819,1.9567175,0.73296434,-0.33006865,1.3017149,0.2128162
11,0.6154268,0.5464148,-1.3077365,0.5679682,-0.41888535,1.4381789,0.57613987,-0.8544834,0.3758949,0.076946914
11,-0.055180904,-0.6578899,-0.81769484,-0.028461166,-0.4699527,1.2783562,0.48101276,-0.3108688,1.0712116,-0.09128341
11,-0.73235464,-0.56961477,-1.0384752,-0.35074335,-0.07556787,1.4653171,-0.22699584,-0.6958884,1.0866075,-0.015643708
11,-0.03611563,-0.034654904,-1.191555,0.012824977,-0.2789295,1.2211478,0.1848088,-0.2622879,0.91946584,0.22335103
11,0.38251,-0.44132364,-0.87277466,0.28353468,-0.04837258,1.3704484,0.07303263,-1.0297258,0.9509283,0.16925508
11,0.3462326,-0.48297933,-0.8733727,0.40567017,-0.474455,1.0285355,-0.41723415,-0.6768123,0.64697975,-0.4669571
11,-0.064420156,-0.860707,-0.6573618,-0.91743416,-0.53142405,1.6595829,-0.69142723,-0.6040411,0.756327,-0.59973013
11,-0.078075804,-0.49016783,0.12670408,0.063153215,-1.0154176,1.062266,-0.5873289,-1.0206685,-0.057890426,-0.06788923
11,-0.3144854,-0.369117,-0.36993006,0.043543395,-0.15231353,1.6103724,0.25915858,-1.4479128,0.14323407,-0.17158647
11,-0.20427766,-0.46592665,-0.6529222,0.15594777,-0.60329616,1.0294201,-0.5735758,-0.8947346,0.3823098,-0.06251309
11,0.2906878,0.29071268,0.06033646,0.43643516,-1.0652044,1.1318296,-0.36491683,-1.1372036,-0.040926542,-0.28576192
11,0.0053717047,-0.052202523,-0.5469262,0.5338002,0.074293196,1.3583863,-0.5730671,-0.55181444,1.0935111,-0.025908532
11,0.17295225,-0.0435928,-0.65658534,1.0072927,-0.49543253,0.8497019,-0.468804,-1.1084055,0.50837266,-0.3120045
11,0.41120628,-1.1965594,-1.0502471,-0.35381773,-0.5007359,1.1929957,-1.0351398,0.16384704,0.93260306,-0.4920893
11,0.5368546,0.20750314,0.13114247,0.5006675,-0.3796317,1.426507,-0.0018858728,-0.9951377,0.40955624,0.09571148
11,0.66538084,-0.29610676,-0.83289164,0.18111746,-0.009783141,1.3189907,-0.7464337,-0.5262531,0.74796265,0.17867665
11,0.78908235,-0.51741093,-0.417145,0.88061225,-0.7113252,0.7183985,0.13844715,-0.76529306,0.6931903,0.04031343
11,-0.38780412,-0.2586603,-0.48720095,0.48905376,-0.2768033,0.8268963,-0.33167076,-1.2504572,0.5370022,-0.20953867
11,0.09792255,-0.8513396,-0.6335769,0.29584333,-0.09243542,0.7905083,-0.75125396,-1.4757444,0.736341,-0.063571595
11,0.014298938,-1.2023538,-0.8882857,0.53397954,-0.08349157,0.70755553,-0.5660076,-1.2512821,0.69045484,-0.09295435
11,0.06677778,0.23910807,-0.7252704,0.26141036,-0.60873187,1.093139,0.2675234,-0.97493464,0.65945023,0.5082764
11,0.108331144,-0.6865178,-0.7080514,0.766876,-0.53379023,1.1213082,-0.60494804,-0.32803822,0.6585,0.21475653
11,0.5412817,-0.8912699,-0.6429283,0.8141231,-0.05386796,1.6471261,-0.38484535,-0.47848794,0.23787093,0.72815704
11,-2.0936668,1.2274222,-0.021212246,-2.51589,-4.139976,1.9791094,0.06574018,-2.2456517,0.3597624,-0.39839232
11,-1.9454573,1.2069722,-1.3035418,-2.0649471,-3.5703337,1.8799864,-0.15541026,-1.8889107,-0.11498634,0.10697426
11,0.062459525,-0.17478143,-0.65444833,0.4061536,-2.0025692,1.0409425,-0.6575024,0.641814,-0.05208472,-0.40914914
11,-0.4067055,0.13785331,-0.055560835,0.1701302,-3.1745524,1.0941287,-1.2495291,0.34305137,-0.5471929,0.13057515
11,-0.9484925,0.14616334,-0.76674414,-0.4299772,-3.1760228,1.1323401,-0.7525029,0.57412386,-0.5430654,-0.34561872
11,-0.31492278,0.06053958,-0.38167632,-0.879442,-2.7528822,1.5416956,-0.29621273,0.41059238,-0.71340555,-0.48104897
11,-1.0736505,0.5088996,-0.70923567,-0.65138525,-2.931063,1.3724929,-1.0569649,0.11980477,-0.56408423,0.51925355
11,-0.47978994,0.0032231626,-0.57632536,-0.2749732,-2.422708,1.6351534,-0.9590022,0.51143414,-0.56852865,-0.04826042
11,-1.2051239,0.05860562,-0.24497364,-0.40792286,-2.2273874,2.2601194,-1.1809952,0.7820532,-0.6163866,0.14034241
11,-0.657069,0.22527543,-0.40165892,0.3510783,-3.3585107,1.3917195,-0.31961665,0.07998726,-0.65479714,0.2760785
11,-0.21204212,-0.23762576,-0.27279148,-0.047801044,-2.41336,1.7437954,-0.6081171,0.6041634,-0.16941549,0.44428226
11,-0.76643854,0.05892992,-0.9647822,0.10034614,-2.4237819,1.7335371,-0.70961314,0.4181,-0.62449956,0.37611097
11,-0.11576688,-0.23088902,-1.0924231,-0.061104406,-2.694436,0.8007262,-1.0965607,-0.3625199,-0.7312768,0.28496578
11,-1.265197,0.36409014,-1.0437784,-1.1186445,-3.3260534,1.4079496,-0.226697,0.06329616,-0.5139522,-0.070853375
11,-1.4097178,0.6774506,-1.1072779,-0.059744325,-3.665248,1.2969335,-0.6860613,-0.00400216,-1.1484118,0.11715727
11,-0.7651464,0.6626679,-0.4387563,-0.040614594,-3.0581973,1.1547171,-0.53286105,-0.33379054,-0.5908506,-0.162453
11,-0.43759868,0.530846,-0.64919996,1.1375972,-3.0472488,0.9099407,-0.89930975,0.096269414,-0.5348529,-0.037301
11,-1.9415796,-0.4344069,-1.0606745,-0.3410184,-3.3963127,1.5111189,-0.9458703,0.22874808,-0.48382697,-0.16818662
11,-1.9172994,-0.34427574,-0.98550785,-0.4359144,-2.9147532,1.6247394,-1.1149265,0.46215767,-0.036830395,-0.639819
11,-0.78720593,-0.13946435,-0.0025506113,0.56851447,-2.0329149,1.9870198,-0.57381374,0.51317227,-0.3256191,-0.22024958
11,-1.2159209,0.10185671,-0.10988766,0.10630554,-2.2689104,1.9529893,-1.5105782,0.12794574,-0.13243619,0.010256058
11,-1.1362113,-0.61855376,-0.7736133,0.020180281,-1.9601611,1.7681626,-0.68869555,0.5319377,0.10000336,-0.10716035
11,-0.9296984,-1.2276037,-0.39770892,-0.3427751,-1.9413105,2.4403782,-1.1139169,0.7775315,-0.4563569,-0.42601296
11,-1.7665126,-0.5592631,-0.69431865,-0.37141794,-3.3873203,1.5021298,-1.3167219,0.83513385,-0.2958723,0.4530561
11,-1.0247289,0.40544197,-0.8460287,-0.26298505,-3.3743234,1.8160152,-1.26385,0.5948977,-0.5466078,-0.0147119025
11,-0.64737505,0.31076828,-0.16541213,0.24508284,-3.0272565,1.8248384,-0.56934404,0.40323615,-0.49093527,0.51696086
11,-0.5842741,-0.3167604,-1.1517016,0.20561363,-2.9296088,1.4473408,-0.45142245,0.20066833,-0.5298406,-0.3656942
11,-0.5003762,0.07019882,-0.44728303,0.22418295,-2.3719127,1.3827783,-0.4066172,0.25890908,-0.2095301,-0.16624062
11,-0.9956003,0.9424964,-0.62754846,-0.3624035,-3.3005996,2.0710459,-0.7653736,0.3018171,-0.4198487,-0.53334945
11,-0.84397894,-0.1477134,-0.6136292,0.1325269,-2.5584812,1.6170835,-0.8778911,0.3859449,-0.3061211,-0.34010768
11,-0.90657455,0.18866265,-0.91233754,-0.15627548,-2.2766335,1.452007,-0.9191764,0.22394836,-0.08597558,0.31157035
11,-1.0053107,0.24975987,-0.39436978,-0.53014725,-2.2926145,1.6881373,-0.81690645,0.11332152,0.15065788,-0.04187377
11,-1.3132383,-0.32837555,-0.5593985,-0.20954315,-2.5038073,1.678898,-0.9949687,0.40907657,0.29760283,-0.1364475
11,-1.4573623,-0.033598695,0.046977475,0.07160616,-2.6048396,1.7931389,-0.76873106,0.5109973,0.07370415,-0.62026757
11,-1.1305386,0.10538644,-0.2797328,-0.30725324,-2.7332673,1.9314299,-1.1030856,0.2818132,-0.45384312,0.16447337
11,-0.8341908,0.69764435,-0.28327712,1.1150141,-3.175303,1.6071173,0.0580255,0.39808854,-0.40219337,-0.07841861
11,-0.74613655,0.24044318,0.42244476,0.1800565,-1.6816933,1.5894656,-0.6890577,-0.04452475,0.4329704,0.051485628
